"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"315","#ANTIWorldTour w/guests @TheWeeknd &amp; @BigSean in EU &amp; @trvisXX in North America on sale now! https://t.co/6dW1R8NJkz https://t.co/JD6hvjdlbE",FALSE,11568,NA,2015-12-03 18:10:49,FALSE,NA,"672478108637859840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5922,FALSE,FALSE,NA,NA
"316","bitch better have my mistletoe #rihannaxstance https://t.co/a26Aepqs21",FALSE,12538,NA,2015-12-03 17:40:45,FALSE,NA,"672470540083437572",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5751,FALSE,FALSE,NA,NA
"317","Most streamed female artist of 2015! https://t.co/kXKeuBb3Rx",FALSE,15491,NA,2015-12-02 05:49:33,FALSE,NA,"671929172038541312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",8513,FALSE,FALSE,NA,NA
"318","#ANTIWorldTour select dates presale NOW-12/2! @AmericanExpress Card Members can get tix: https://t.co/6dW1R8w7VZ https://t.co/OHqgM1rPiE",FALSE,8845,NA,2015-11-30 18:22:01,FALSE,NA,"671393762744991745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4170,FALSE,FALSE,NA,NA
"319","phuck yo nice list <f0><U+009F><U+0098><U+0088> #rihannaxstance https://t.co/yhGATEO2NK",FALSE,19214,NA,2015-11-28 19:59:27,FALSE,NA,"670693504675356672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",8286,FALSE,FALSE,NA,NA
"320","https://t.co/ZyOTZaGwnb <U+2744> #rihannaxstance https://t.co/UgDRaruRZG",FALSE,13294,NA,2015-11-28 19:57:41,FALSE,NA,"670693061119315968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5491,FALSE,FALSE,NA,NA
"321","There's more than meets the eye. The next #ANTIdiaRy room is now open: https://t.co/uJ0CLlhoaS https://t.co/I8AmmtTr9K",FALSE,15615,NA,2015-11-28 07:06:01,FALSE,NA,"670498867071328257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",9181,FALSE,FALSE,NA,NA
"322","The @ClaraLionelFdn's annual #DiamondBall is coming Dec 10! Proud of our work so far + can't wait to see what's next https://t.co/IcoLkbfGwX",FALSE,14973,NA,2015-11-25 15:26:07,FALSE,NA,"669537557089230848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7096,FALSE,FALSE,NA,NA
"323","EUROPE &amp; UK I'm excited to come back!! Thank u @theweeknd for joining me &amp; congrats on an outstanding year in music! https://t.co/kVXaBDXHFY",FALSE,24340,NA,2015-11-25 00:09:14,FALSE,NA,"669306813649707008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",13511,FALSE,FALSE,NA,NA
"324","#ANTIWorldTour starts Feb 2016! Bringing along @trvisXX in N. America &amp; @theweeknd @bigsean in EU! https://t.co/AwfUdqZivS",FALSE,27631,NA,2015-11-23 18:16:38,FALSE,NA,"668855691612958720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",23015,FALSE,FALSE,NA,NA
"325","Congrats &amp; thank you to the illest, we won another AMA! Thanks for voting &amp; thank you AMAs for acknowledging me as #favoritefemalesoulrnb",FALSE,17255,NA,2015-11-23 13:56:47,FALSE,NA,"668790297283940352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7950,FALSE,FALSE,NA,NA
"326","Are you in? #ANTIdiaRy https://t.co/fGkIAEiomj https://t.co/T2RG73ienA",FALSE,12752,NA,2015-11-22 22:10:51,FALSE,NA,"668552246511169542",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7592,FALSE,FALSE,NA,NA
"327","#THECREEPER —&gt; in men’s sizes &amp; new colors for the ladies! #FENTYXPUMA https://t.co/SqqCsxZPzj",FALSE,9709,NA,2015-11-22 15:22:45,FALSE,NA,"668449544846331904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4253,FALSE,FALSE,NA,NA
"328","#THECREEPER is SOLD OUT at https://t.co/BSehZNeS1M! Still avail at select @PUMA stores &amp; sneaker shops worldwide #FENTYXPUMA",FALSE,5963,NA,2015-11-21 18:39:42,FALSE,NA,"668136721431818241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",2719,FALSE,FALSE,NA,NA
"329","#rihannaxstance holiday collection for the naughty list. https://t.co/ZyOTZaGwnb",FALSE,6298,NA,2015-11-21 16:57:25,FALSE,NA,"668110981856411648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",2750,FALSE,FALSE,NA,NA
"330","#THECREEPER is back with a new look. Time for a @PUMA upgrade —&gt;https://t.co/hZCy4WbjPb #FENTYXPUMA https://t.co/6gIkAxngAk",FALSE,10210,NA,2015-11-20 15:17:02,FALSE,NA,"667723331383246848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5119,FALSE,FALSE,NA,NA
"331","Excited to share this with you!! #ANTIdiaRy —&gt; https://t.co/uJ0CLlhoaS",FALSE,9152,NA,2015-11-19 21:35:17,FALSE,NA,"667456134903701505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6118,FALSE,FALSE,NA,NA
"332","@muhtean for now, the guys outside of the U.S., https://t.co/7XkFpI1A7o &amp; https://t.co/qpjiJJnxs1 are prepared ship worldwide on the 20th",FALSE,2658,"muhtean",2015-11-18 02:21:38,FALSE,"666794059013296128","666803421211525120","283167983","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",1271,FALSE,FALSE,NA,NA
"333","Confirmed: #THECREEPER MEN'S SIZES are launching on #November20th !!!
2 new color ways for the LADIES!!!
---&gt; https://t.co/fx41VmZnnM",FALSE,7163,NA,2015-11-18 01:40:07,FALSE,NA,"666792971392561152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3642,FALSE,FALSE,NA,NA
"334","Thank you to #NewYorkTimes @Tmagazine for honoring me as one of #TheGreats cover out now! 
Read the story here---&gt;
http://t.co/irP4EhbX5a",FALSE,12733,NA,2015-10-12 15:32:15,FALSE,NA,"653594034900865024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6594,FALSE,FALSE,NA,NA
"335","New cover for @theFADER out now! Read the article:
 ---&gt; http://t.co/cS6R6VcA8J #FADER100 http://t.co/ZK8Eyj86hj",FALSE,19711,NA,2015-09-29 01:16:00,FALSE,NA,"648667507444871168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",11223,FALSE,FALSE,NA,NA
"336","Watch me in Brazil at #RockInRio on @TIDALHiFi, 11:30 EST/8:30 PST on http://t.co/H5RUcK8dmK! http://t.co/c0TgHYsdXg",FALSE,21668,NA,2015-09-27 03:31:26,FALSE,NA,"647976815219318784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",11559,FALSE,FALSE,NA,NA
"337","#FENTYCORP http://t.co/7IvQs3oiiN",FALSE,15485,NA,2015-09-24 19:24:31,FALSE,NA,"647129504234647553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",9821,FALSE,FALSE,NA,NA
"338","#THECREEPER SOLD OUT in 3 Hours!!! Thank you guys! And if you missed it, #THECREEPER launches Globally on the 25th!!! @PUMA",FALSE,9531,NA,2015-09-14 21:21:32,FALSE,NA,"643535075141906432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4817,FALSE,FALSE,NA,NA
"339","@OfficialDonnie maybe even sooner <f0><U+009F><U+0098><U+0089>",FALSE,3848,"VvsDonnie",2015-09-14 17:20:55,FALSE,"643473793818624000","643474521513701376","161521834","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",1535,FALSE,FALSE,NA,NA
"340","@stunnafenty MENS ARE COMING IN 2 weeks!!!!",FALSE,3653,"phucktee",2015-09-14 17:13:32,FALSE,"643471674411753473","643472661763477504","460761725","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",1743,FALSE,FALSE,NA,NA
"341","#THECREEPER preorder here --&gt; http://t.co/BSehZNeS1M http://t.co/58CPXXNPs6",FALSE,15659,NA,2015-09-14 17:13:23,FALSE,NA,"643472624350285824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",9342,FALSE,FALSE,NA,NA
"342","Here's a lil information on how you can meet me at @Macys on Monday -----&gt; https://t.co/euuL2GMPxc #RiRi #RiRibyRihanna",FALSE,7573,NA,2015-08-28 18:56:10,FALSE,NA,"637337897478324224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3452,FALSE,FALSE,NA,NA
"343","Im coming to #BROOKLYN @Macys on August 31st! Come try out my new @PerfumesbyRiRi fragrance #RiRi http://t.co/KXNTtDA2dy",FALSE,19528,NA,2015-08-27 20:28:56,FALSE,NA,"636998854231986177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",7644,FALSE,FALSE,NA,NA
"344","LADIES get my latest fragrance #RIRI before it even hits the shelves at http://t.co/NnYovQEGrX http://t.co/qq8tZW6aoJ http://t.co/cRunLBbuVu",FALSE,18453,NA,2015-08-14 19:15:52,FALSE,NA,"632269424263831552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",8099,FALSE,FALSE,NA,NA
"345","Ladies!!! It's about that time!!! Brand new fragrance coming.... ""RiRi"" #ThisisRiRi http://t.co/MBDteDQSTM",FALSE,44653,NA,2015-07-22 00:01:44,FALSE,NA,"623644057999380480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",23116,FALSE,FALSE,NA,NA
"346","Congrats to everyone who's supported my #AMERICANOXYGEN video!!! It's a proud moment to have this… https://t.co/MGNISOtz5q",FALSE,12286,NA,2015-07-21 23:17:42,FALSE,NA,"623632977340329984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",6237,FALSE,FALSE,NA,NA
"347","Check out my latest design project!
BadGal x @Stance Upgrade yo sock game #TheUncommonThread 
https://t.co/gB7s6fhZlN http://t.co/gUelW9Wble",FALSE,17176,NA,2015-07-15 16:52:20,FALSE,NA,"621361666274500608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",7754,FALSE,FALSE,NA,NA
"348","BadGal x stancesocks  Upgrade your sock game. #TheUncommonThread #CallTheShots

#MurderRihWrote
There… https://t.co/vPLwVzZioA",FALSE,6674,NA,2015-07-15 16:44:06,FALSE,NA,"621359595374706689",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",3304,FALSE,FALSE,NA,NA
"349","BadGal x @StanceMuse https://t.co/aC3uhBIkB6",FALSE,6503,NA,2015-07-15 16:34:17,FALSE,NA,"621357125936279553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3271,FALSE,FALSE,NA,NA
"350","Proud to be on the team!!!
@PUMA X BADGAL  #ForeverFaster https://t.co/LjRZF6r7lW",FALSE,9141,NA,2015-07-08 02:27:32,FALSE,NA,"618607320101224448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",4317,FALSE,FALSE,NA,NA
"351","me and jennnrosales ridin round n gettin it wit #Oh and #thecatnamedPIG #DreamworksAnimationHOME https://t.co/pulghdioj5",FALSE,5874,NA,2015-03-14 22:11:45,FALSE,NA,"576868342020976640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2977,FALSE,FALSE,NA,NA
"352","Cover story for harpersbazaarcn by #ChenMan 
@yusefhairnyc @mylahmorales #BazaarChina https://t.co/28dIJfkRoM",FALSE,5534,NA,2015-03-11 19:11:14,FALSE,NA,"575735753461919744",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2999,FALSE,FALSE,NA,NA
"353","i Heart Radio baby!!!! Navy gon' be deep in dat muhphucka!!! #iHeartAwards #iHeartNavy",FALSE,9357,NA,2015-03-09 15:20:49,FALSE,NA,"574952991544897536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5923,FALSE,FALSE,NA,NA
"354","The anothermagazine Digital Limited Edition filmed by @inezandvinoodh in collaboration with… https://t.co/bWkFwAD512",FALSE,5421,NA,2015-03-07 03:16:16,FALSE,NA,"574045873711112193",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2720,FALSE,FALSE,NA,NA
"355","#COVER HarpersBazaar China 
Shot by the coolest chic I've ever met #ChenMan  
Hair by @yusefhairnyc… https://t.co/VuzsHyEFsL",FALSE,5167,NA,2015-03-06 20:41:51,FALSE,NA,"573946618661203968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2766,FALSE,FALSE,NA,NA
"356","#MarchMadness x #BadGal https://t.co/GKpEpJgwGA",FALSE,6512,NA,2015-03-06 01:54:34,FALSE,NA,"573662927661760512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4187,FALSE,FALSE,NA,NA
"357","#MarchMadness #AmericanOxygen  #R8 #NavyRDie",FALSE,7384,NA,2015-03-06 01:52:08,FALSE,NA,"573662312818700288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5372,FALSE,FALSE,NA,NA
"358","Pre-order the #DreamworksHOME soundtrack featuring my song ""Towards the Sun""!! Soundtrack avail. March 24. http://t.co/PZACj9a85r",FALSE,5477,NA,2015-03-05 20:45:24,FALSE,NA,"573585121128902656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",3363,FALSE,FALSE,NA,NA
"359","#NavyRDie https://t.co/ilWwSUos0N",FALSE,6378,NA,2015-03-05 18:52:05,FALSE,NA,"573556605775708160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",4816,FALSE,FALSE,NA,NA
"360","Get ready for a View of the Future... 1st ever iMAG digital cover!! @AnOtherMagazine at @coletteparis &amp; online Mar. 5 http://t.co/L5Y3usOIxN",FALSE,6829,NA,2015-02-27 01:46:35,FALSE,NA,"571124202566070272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",4182,FALSE,FALSE,NA,NA
"361","“@RihrihFreak: Now when is the video coming into the out ? #TowardsTheSun” ha! #tweetoftheday @DWAnimation #HOME",FALSE,5843,"RihrihFreak",2015-02-24 18:01:00,FALSE,"570280950590009345","570282259544043520","619230133","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3709,FALSE,FALSE,NA,NA
"362","My song “Towards The Sun” from the #DreamWorksHOME soundtrack is out now!! Download -----&gt; http://t.co/hsKdBrMiWD",FALSE,8885,NA,2015-02-24 15:35:31,FALSE,NA,"570245646482939905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",7809,FALSE,FALSE,NA,NA
"363","“@hollyrpeete: Here is part 2 of 2 of son RJ's #HappyBirthdayRihanna post<f0><U+009F><U+0092><U+0098><f0><U+009F><U+0092><U+0098><f0><U+009F><U+0092><U+0098> #HeMeltsMyHeart @rihanna http://t.co/Bmo6G80THm” thank you :'))",FALSE,5987,"hollyrpeete",2015-02-21 04:12:19,FALSE,"568920952437809152","568986551847227392","30274144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3030,FALSE,FALSE,NA,NA
"364","Cus it's my birthday",FALSE,48765,NA,2015-02-20 20:18:27,FALSE,NA,"568867297210687488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",29616,FALSE,FALSE,NA,NA
"365","Shot by Paolo Roversi for #R8 http://t.co/Zip2GZMvX2",FALSE,22422,NA,2015-02-20 20:17:37,FALSE,NA,"568867087315128320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",13519,FALSE,FALSE,NA,NA
"366","My fans are the greatest!!! This put such a smile on my heart! Love you all!! https://t.co/AJQCUSZuAo",FALSE,11889,NA,2015-02-20 18:44:02,FALSE,NA,"568843535572561921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",7598,FALSE,FALSE,NA,NA
"367","Here's a peek at the first time my character Tip meets Oh in #DreamWorksHOME!! In theaters March 27.
https://t.co/4THJoPbGSw",FALSE,13489,NA,2015-02-20 18:03:19,FALSE,NA,"568833290200723456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",8775,FALSE,FALSE,NA,NA
"368","#NavyRDie",FALSE,14810,NA,2015-02-18 20:18:04,FALSE,NA,"568142426537365504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",14555,FALSE,FALSE,NA,NA
"369","Today #FourFiveSeconds moves to #4 on @billboard #Hot100 !!! This is tremendous, and all a result of your support!",FALSE,9377,NA,2015-02-18 20:10:57,FALSE,NA,"568140636714631168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5857,FALSE,FALSE,NA,NA
"370","#AlexanderMcQueen Present, Past &amp; Future @AnOtherMagazine @WorldMcQueen @inezandvinoodh http://t.co/1HrH6wgO13",FALSE,14976,NA,2015-02-18 05:53:24,FALSE,NA,"567924824514891776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",7092,FALSE,FALSE,NA,NA
"371","#AnOtherRihannual @AnOtherMagazine @inezandvinoodh http://t.co/frYPFNTt9B",FALSE,14876,NA,2015-02-18 05:46:58,FALSE,NA,"567923208168611840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",8421,FALSE,FALSE,NA,NA
"372","#AnOtherRihannual @AnOtherMagazine @inezandvinoodh http://t.co/VNckA2GkEH",FALSE,10673,NA,2015-02-18 05:42:02,FALSE,NA,"567921962653216768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",5529,FALSE,FALSE,NA,NA
"373","Celebrating @WorldMcQueen @AnOtherMagazine @inezandvinoodh http://t.co/P8QDrYraw8",FALSE,10443,NA,2015-02-18 05:38:16,FALSE,NA,"567921015617097728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",5120,FALSE,FALSE,NA,NA
"374","Styled by #KatyEngland, hair by @petergrayhair &amp; make-up by #YadimCarranza @AnOtherMagazine http://t.co/UnjHMVtzL1",FALSE,12787,NA,2015-02-18 05:31:45,FALSE,NA,"567919375908478976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",5828,FALSE,FALSE,NA,NA
"375","#AnOtherRihannual @AnOtherMagazine shot by my faves @inezandvinoodh http://t.co/XVjijxqOYK",FALSE,13253,NA,2015-02-18 05:22:27,FALSE,NA,"567917036719984640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",6581,FALSE,FALSE,NA,NA
"376","8O http://t.co/yMxF7VhsG5",FALSE,3655,NA,2014-12-22 18:19:33,FALSE,NA,"547094102853320704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1819,FALSE,FALSE,NA,NA
"377","&gt;:( http://t.co/XewJ3d862u",FALSE,3689,NA,2014-12-22 18:17:51,FALSE,NA,"547093675658866689",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1852,FALSE,FALSE,NA,NA
"378","mood http://t.co/gr3ue4xS2o",FALSE,4236,NA,2014-12-21 20:45:29,FALSE,NA,"546768439420125184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2274,FALSE,FALSE,NA,NA
"379","get this nigga @yusefhairnyc da phuck out my hou$e http://t.co/PvrpPPR2sr",FALSE,3716,NA,2014-12-21 03:41:35,FALSE,NA,"546510766229454848",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1829,FALSE,FALSE,NA,NA
"380",". http://t.co/cClBRhPIfP",FALSE,4028,NA,2014-12-20 22:12:18,FALSE,NA,"546427903341129728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2033,FALSE,FALSE,NA,NA
"381","my fans are so talented. thanks @jrgseul http://t.co/9OsfRhjE2J",FALSE,4261,NA,2014-12-20 14:50:44,FALSE,NA,"546316779409408000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2147,FALSE,FALSE,NA,NA
"382","#r8experience #paris http://t.co/ySXJiXxygu",FALSE,3678,NA,2014-12-20 00:46:05,FALSE,NA,"546104213043159040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2168,FALSE,FALSE,NA,NA
"383","#r8 http://t.co/MssW493ndc",FALSE,3460,NA,2014-12-20 00:42:12,FALSE,NA,"546103235807698944",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1896,FALSE,FALSE,NA,NA
"384","#r8 http://t.co/Uuenqv6KQ7",FALSE,4215,NA,2014-12-19 00:10:20,FALSE,NA,"545732827703439363",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2697,FALSE,FALSE,NA,NA
"385","ran off set of an editorial shoot, straight into the arms of my fans... thank you french navy #r8 http://t.co/aPIdvPURE7",FALSE,4414,NA,2014-12-18 21:17:11,FALSE,NA,"545689257059184640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2850,FALSE,FALSE,NA,NA
"386","early Christmas @dsquared2 thank you boyz!! http://t.co/7ltQ5AZNgI",FALSE,3681,NA,2014-12-18 15:03:22,FALSE,NA,"545595181266128896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1768,FALSE,FALSE,NA,NA
"387","Just posted a photo http://t.co/cLontgpjeA",FALSE,3494,NA,2014-12-18 11:59:30,FALSE,NA,"545548908815216640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1801,FALSE,FALSE,NA,NA
"388","rude gal x puma #R8 http://t.co/6dxsGOscrS",FALSE,3620,NA,2014-12-18 11:32:30,FALSE,NA,"545542112909864960",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1909,FALSE,FALSE,NA,NA
"389","started. http://t.co/TkXdOg7uxp",FALSE,3440,NA,2014-12-18 08:22:40,FALSE,NA,"545494341297668096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1740,FALSE,FALSE,NA,NA
"390","maje$ty and trap mu$ic http://t.co/jyNndVn70h",FALSE,3474,NA,2014-12-18 02:14:10,FALSE,NA,"545401605978591232",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1712,FALSE,FALSE,NA,NA
"391","if. they. let. us. http://t.co/3g9cZXitgd",FALSE,3624,NA,2014-12-17 23:02:09,FALSE,NA,"545353284127850496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2092,FALSE,FALSE,NA,NA
"392","RastafaRih
My shooter --&gt; dennisleupold http://t.co/uRQJ38LimU",FALSE,2920,NA,2014-11-24 21:45:20,FALSE,NA,"536999031583809536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1426,FALSE,FALSE,NA,NA
"393","my shooter ---&gt; dennisleupold http://t.co/lelfuxmcJU",FALSE,3077,NA,2014-11-24 21:43:19,FALSE,NA,"536998523896864770",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1548,FALSE,FALSE,NA,NA
"394","Barbados I miss you already http://t.co/yGfUSiHI0x",FALSE,3710,NA,2014-11-24 21:41:27,FALSE,NA,"536998055371759616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1918,FALSE,FALSE,NA,NA
"395","Me &amp; Jim Parsons living dat #AnimationLife!!! Check out the #HomeMovie trailer on http://t.co/Mvj3m21MqI http://t.co/6rk2TGNLRH",FALSE,3432,NA,2014-11-24 19:35:35,FALSE,NA,"536966376578359296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",1828,FALSE,FALSE,NA,NA
"396","Me &amp; Jim Parsons living dat #AnimationLife!!! Check out the #HomeMovie trailer on @Yahoo http://t.co/JCDoC6KBsL http://t.co/crua6ywKh7",FALSE,17943,NA,2014-11-24 16:57:00,FALSE,NA,"536926469319307264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",9460,FALSE,FALSE,NA,NA
"397","RastafaRIH http://t.co/3VCCmiPUbP",FALSE,4427,NA,2014-11-23 16:52:58,FALSE,NA,"536563066838581248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2696,FALSE,FALSE,NA,NA
"398","Barbados will always be heauxm http://t.co/kLa3ylYYj8",FALSE,4785,NA,2014-11-22 16:49:25,FALSE,NA,"536199785569460224",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2599,FALSE,FALSE,NA,NA
"399","$un$et.  #Barbados http://t.co/rAB9m9jGEW",FALSE,4551,NA,2014-11-22 15:51:26,FALSE,NA,"536185192315383808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2519,FALSE,FALSE,NA,NA
"400","her. maje$ty. http://t.co/iJEpcBg3h4",FALSE,4511,NA,2014-11-21 18:55:26,FALSE,NA,"535869108689321985",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2566,FALSE,FALSE,NA,NA
"401","'09 http://t.co/p0cxyI2ozA",FALSE,3962,NA,2014-11-21 04:56:39,FALSE,NA,"535658023356993536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2064,FALSE,FALSE,NA,NA
"402","#HOME http://t.co/3J69BptLZg",FALSE,4532,NA,2014-11-19 19:52:02,FALSE,NA,"535158577418469376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rihanna",2673,FALSE,FALSE,NA,NA
"403","Check out #ItsNotOver, a film from @MACAIDSFund about young people affected by #HIV http://t.co/AQPOfdcyDH #VIVAGLAM http://t.co/X2VK5JLqaw",FALSE,5099,NA,2014-11-18 20:00:06,FALSE,NA,"534798221575745537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",4496,FALSE,FALSE,NA,NA
